route_id,stop_id,stop_name,next_stop
70F,9,THIRUMANGALAM,KOYAMBEDU SCHOOL
70F,10,KOYAMBEDU SCHOOL,M.M.D.A.COLONY RD.JN.
70F,11,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
70F,12,JN OF III AND 1ST AVE,JAFFARKHAN PET
70F,13,JAFFARKHAN PET,CIPET
70F,14,CIPET,ST THOMAS MOUNT PO
70F,15,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
70F,16,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
70F,17,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
70F,18,PALLAVARAM,CHROMEPET
70F,19,CHROMEPET,T.B.SANATORIUM
70F,20,T.B.SANATORIUM,TAMBARAM
70F,21,TAMBARAM,IRUMBULIYUR
70F,22,IRUMBULIYUR,PERUNGALATHUR
70F,23,PERUNGALATHUR,VANDALUR GATE
70F,24,VANDALUR GATE,VANDALUR ZOO
70F,25,VANDALUR ZOO,KILAMBAKKAM B.S.
70F,26,KILAMBAKKAM B.S.,70F
70G,1,VADAPALANI,Jn.OF P.T.R Rd/KAMARAJ Rd
70G,2,Jn.OF P.T.R Rd/KAMARAJ Rd,JAFFARKHAN PET
70G,3,JAFFARKHAN PET,CIPET
70G,4,CIPET,ST THOMAS MOUNT PO
70G,5,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
70G,6,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
70G,7,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
70G,8,PALLAVARAM,CHROMEPET
70G,9,CHROMEPET,T.B.SANATORIUM
70G,10,T.B.SANATORIUM,TAMBARAM
70G,11,TAMBARAM,IRUMBULIYUR
70G,12,IRUMBULIYUR,PERUNGALATHUR
70G,13,PERUNGALATHUR,VANDALUR GATE
70G,14,VANDALUR GATE,VANDALUR ZOO
70G,15,VANDALUR ZOO,URAPAKKAM
70G,16,URAPAKKAM,PALAKKA COMPANY
70G,17,PALAKKA COMPANY,GUDUVANCHERY
70G,18,GUDUVANCHERY,70G
70H,1,M.G.R.KOYAMBEDU,M.M.D.A.COLONY
70H,2,M.M.D.A.COLONY,JN OF III AND 1ST AVE
70H,3,JN OF III AND 1ST AVE,JAFFARKHAN PET
70H,4,JAFFARKHAN PET,CIPET
70H,5,CIPET,ST THOMAS MOUNT PO
70H,6,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
70H,7,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
70H,8,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
70H,9,PALLAVARAM,CHROMEPET
70H,10,CHROMEPET,KUMARAN KUNDRAM
70H,11,KUMARAN KUNDRAM,HASTHINAPURAM
70H,12,HASTHINAPURAM,70H
70J,1,J.J.NAGAR WEST,J.J.NAGAR EAST
70J,2,J.J.NAGAR EAST,FIRE STATION
70J,3,FIRE STATION,THIRUMANGALAM
70J,4,THIRUMANGALAM,KOYAMBEDU SCHOOL
70J,5,KOYAMBEDU SCHOOL,M.M.D.A.COLONY RD.JN.
70J,6,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
70J,7,JN OF III AND 1ST AVE,JAFFARKHAN PET
70J,8,JAFFARKHAN PET,CIPET
70J,9,CIPET,ST THOMAS MOUNT PO
70J,10,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
70J,11,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
70J,12,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
70J,13,PALLAVARAM,CHROMEPET
70J,14,CHROMEPET,T.B.SANATORIUM
70J,15,T.B.SANATORIUM,TAMBARAM
70J,16,TAMBARAM,70J
70K,1,AVADI,POLYTECHNIC
70K,2,POLYTECHNIC,THIRUMULLAIVOYAL
70K,3,THIRUMULLAIVOYAL,AMBATTUR O.T.
70K,4,AMBATTUR O.T.,DUNLOP
70K,5,DUNLOP,AMBATTUR I.E.
70K,6,AMBATTUR I.E.,LUCAS TVS
70K,7,LUCAS TVS,THIRUMANGALAM
70K,8,THIRUMANGALAM,KOYAMBEDU
70K,9,KOYAMBEDU,M.M.D.A.COLONY RD.JN.
70K,10,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
70K,11,JN OF III AND 1ST AVE,JAFFARKHAN PET
70K,12,JAFFARKHAN PET,CIPET
70K,13,CIPET,ST THOMAS MOUNT PO
70K,14,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
70K,15,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
70K,16,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
70K,17,PALLAVARAM,CHROMEPET
70K,18,CHROMEPET,T.B.SANATORIUM
70K,19,T.B.SANATORIUM,TAMBARAM
70K,20,TAMBARAM,IRUMBULIYUR
70K,21,IRUMBULIYUR,PERUNGALATHUR
70K,22,PERUNGALATHUR,VANDALUR GATE
70K,23,VANDALUR GATE,VANDALUR ZOO
70K,24,VANDALUR ZOO,KILAMBAKKAM B.S.
70K,25,KILAMBAKKAM B.S.,70K
70LCT,1,KORATTUR,LUCAS TVS
70LCT,2,LUCAS TVS,THIRUMANGALAM
70LCT,3,THIRUMANGALAM,KOYAMBEDU SCHOOL
70LCT,4,KOYAMBEDU SCHOOL,M.M.D.A.COLONY RD.JN.
70LCT,5,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
70LCT,6,JN OF III AND 1ST AVE,JAFFARKHAN PET
70LCT,7,JAFFARKHAN PET,CIPET
70LCT,8,CIPET,GUINDY TVK ESTATE
70LCT,9,GUINDY TVK ESTATE,70LCT
70M,1,M.M.B.T.,MALLIGAI NAGAR AVE
70M,2,MALLIGAI NAGAR AVE,THATHANKUPPAM
70M,3,THATHANKUPPAM,WEELS INDIA RD.JN.
70M,4,WEELS INDIA RD.JN.,THIRUMANGALAM
70M,5,THIRUMANGALAM,KOYAMBEDU SCHOOL
70M,6,KOYAMBEDU SCHOOL,M.M.D.A.COLONY RD.JN.
70M,7,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
70M,8,JN OF III AND 1ST AVE,JAFFARKHAN PET
70M,9,JAFFARKHAN PET,CIPET
70M,10,CIPET,ST THOMAS MOUNT PO
70M,11,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
70M,12,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
70M,13,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
70M,14,PALLAVARAM,CHROMEPET
70M,15,CHROMEPET,T.B.SANATORIUM
70M,16,T.B.SANATORIUM,TAMBARAM
70M,17,TAMBARAM,IRUMBULIYUR
70M,18,IRUMBULIYUR,PERUNGALATHUR
70M,19,PERUNGALATHUR,VANDALUR GATE
70M,20,VANDALUR GATE,VANDALUR ZOO
70M,21,VANDALUR ZOO,KILAMBAKKAM B.S.
70M,22,KILAMBAKKAM B.S.,70M
70N,1,M.G.R.KOYAMBEDU,M.M.D.A.COLONY RD.JN.
70N,2,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
70N,3,JN OF III AND 1ST AVE,JAFFARKHAN PET
70N,4,JAFFARKHAN PET,CIPET
70N,5,CIPET,ST THOMAS MOUNT PO
70N,6,ST THOMAS MOUNT PO,THILLAI GANGA NAGAR SUBWAY
70N,7,THILLAI GANGA NAGAR SUBWAY,VANUVAMPET
70N,8,VANUVAMPET,CHIDAMBARAM STORES
70N,9,CHIDAMBARAM STORES,NANGANALLUR
70N,10,NANGANALLUR,70N
70T,1,THIRU.VI.KA.NAGAR,SRP COLONY
70T,2,SRP COLONY,KOLATHUR NEHRU NAGAR RD.JN.
70T,3,KOLATHUR NEHRU NAGAR RD.JN.,MALLIGAI NAGAR AVE
70T,4,MALLIGAI NAGAR AVE,THATHANKUPPAM
70T,5,THATHANKUPPAM,WEELS INDIA RD.JN.
70T,6,WEELS INDIA RD.JN.,THIRUMANGALAM
70T,7,THIRUMANGALAM,KOYAMBEDU SCHOOL
70T,8,KOYAMBEDU SCHOOL,M.M.D.A.COLONY RD.JN.
70T,9,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
70T,10,JN OF III AND 1ST AVE,JAFFARKHAN PET
70T,11,JAFFARKHAN PET,CIPET
70T,12,CIPET,ST THOMAS MOUNT PO
70T,13,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
70T,14,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
70T,15,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
70T,16,PALLAVARAM,CHROMEPET
70T,17,CHROMEPET,T.B.SANATORIUM
70T,18,T.B.SANATORIUM,TAMBARAM
70T,19,TAMBARAM,IRUMBULIYUR
70T,20,IRUMBULIYUR,PERUNGALATHUR
70T,21,PERUNGALATHUR,VANDALUR GATE
70T,22,VANDALUR GATE,VANDALUR ZOO
70T,23,VANDALUR ZOO,KILAMBAKKAM B.S.
70T,24,KILAMBAKKAM B.S.,70T
70V,1,M.G.R.KOYAMBEDU,M.M.D.A.COLONY RD.JN.
70V,2,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
70V,3,JN OF III AND 1ST AVE,JAFFARKHAN PET
70V,4,JAFFARKHAN PET,CIPET
70V,5,CIPET,ST THOMAS MOUNT PO
70V,6,ST THOMAS MOUNT PO,MEENAMABAKKAM OLD AIRPORT
70V,7,MEENAMABAKKAM OLD AIRPORT,THIRUSOOLAM NATIONAL AIRPORT
70V,8,THIRUSOOLAM NATIONAL AIRPORT,PALLAVARAM
70V,9,PALLAVARAM,CHROMEPET
70V,10,CHROMEPET,T.B.SANATORIUM
70V,11,T.B.SANATORIUM,TAMBARAM
70V,12,TAMBARAM,IRUMBULIYUR
70V,13,IRUMBULIYUR,PERUNGALATHUR
70V,14,PERUNGALATHUR,VANDALUR GATE
70V,15,VANDALUR GATE,VANDALUR ZOO
70V,16,VANDALUR ZOO,KILAMBAKKAM B.S.
70V,17,KILAMBAKKAM B.S.,70V
71D,1,BROADWAY,M.G.R.CENTRAL
71D,2,M.G.R.CENTRAL,DASAPRAKASH
71D,3,DASAPRAKASH,TAYLORS ROAD
71D,4,TAYLORS ROAD,KILPAUK GARDEN
71D,5,KILPAUK GARDEN,ICF ANNEXE
71D,6,ICF ANNEXE,NATHAMUNI TALKIES
71D,7,NATHAMUNI TALKIES,LUCAS TVS
71D,8,LUCAS TVS,AMBATTUR I.E.
71D,9,AMBATTUR I.E.,DUNLOP
71D,10,DUNLOP,AMBATTUR O.T.
71D,11,AMBATTUR O.T.,PUDUR
71D,12,PUDUR,71D
71E,1,BROADWAY,M.G.R.CENTRAL
71E,2,M.G.R.CENTRAL,DASAPRAKASH
71E,3,DASAPRAKASH,TAYLORS ROAD
71E,4,TAYLORS ROAD,KILPAUK GARDEN
71E,5,KILPAUK GARDEN,ICF ANNEXE
71E,6,ICF ANNEXE,NATHAMUNI TALKIES
71E,7,NATHAMUNI TALKIES,LUCAS TVS
71E,8,LUCAS TVS,AMBATTUR I.E.
71E,9,AMBATTUR I.E.,DUNLOP
71E,10,DUNLOP,AMBATTUR O.T.
71E,11,AMBATTUR O.T.,THIRUMULLAIVOYAL
71E,12,THIRUMULLAIVOYAL,POLYTECHNIC
71E,13,POLYTECHNIC,AVADI
71E,14,AVADI,KAVARAIPALAYAM
71E,15,KAVARAIPALAYAM,PATTABIRAM
71E,16,PATTABIRAM,71E
71EX,1,BROADWAY,M.G.R.CENTRAL
71EX,2,M.G.R.CENTRAL,DASAPRAKASH
71EX,3,DASAPRAKASH,TAYLORS ROAD
71EX,4,TAYLORS ROAD,KILPAUK GARDEN
71EX,5,KILPAUK GARDEN,ICF ANNEXE
71EX,6,ICF ANNEXE,NATHAMUNI TALKIES
71EX,7,NATHAMUNI TALKIES,LUCAS TVS
71EX,8,LUCAS TVS,AMBATTUR I.E.
71EX,9,AMBATTUR I.E.,DUNLOP
71EX,10,DUNLOP,AMBATTUR O.T.
71EX,11,AMBATTUR O.T.,THIRUMULLAIVOYAL
71EX,12,THIRUMULLAIVOYAL,POLYTECHNIC
71EX,13,POLYTECHNIC,AVADI
71EX,14,AVADI,KAVARAIPALAYAM
71EX,15,KAVARAIPALAYAM,PATTABIRAM
71EX,16,PATTABIRAM,ANAIKATTUCHERY(DIV STAGE)
71EX,17,ANAIKATTUCHERY(DIV STAGE),CHITHAKADU (DIV STAGE)
71EX,18,CHITHAKADU (DIV STAGE),NEMILICHERI
71EX,19,NEMILICHERI,THIRUNINDRAVOOR
71EX,20,THIRUNINDRAVOOR,71EX
71H,1,BROADWAY,M.G.R.CENTRAL
71H,2,M.G.R.CENTRAL,DASAPRAKASH
71H,3,DASAPRAKASH,TAYLORS ROAD
71H,4,TAYLORS ROAD,KILPAUK GARDEN
71H,5,KILPAUK GARDEN,ICF ANNEXE
71H,6,ICF ANNEXE,NATHAMUNI TALKIES
71H,7,NATHAMUNI TALKIES,LUCAS TVS
71H,8,LUCAS TVS,AMBATTUR I.E.
71H,9,AMBATTUR I.E.,DUNLOP
71H,10,DUNLOP,AMBATTUR O.T.
71H,11,AMBATTUR O.T.,THIRUMULLAIVOYAL
71H,12,THIRUMULLAIVOYAL,POLYTECHNIC
71H,13,POLYTECHNIC,AVADI CIRCLE
71H,14,AVADI CIRCLE,VILINJAMBAKKAM AMMAN KOIL
71H,15,VILINJAMBAKKAM AMMAN KOIL,KAMARAJ NAGAR
71H,16,KAMARAJ NAGAR,71H
71V,1,BROADWAY,M.G.R.CENTRAL
71V,2,M.G.R.CENTRAL,DASAPRAKASH
71V,3,DASAPRAKASH,TAYLORS ROAD
71V,4,TAYLORS ROAD,KILPAUK GARDEN
71V,5,KILPAUK GARDEN,ICF ANNEXE
71V,6,ICF ANNEXE,NATHAMUNI TALKIES
71V,7,NATHAMUNI TALKIES,LUCAS TVS
71V,8,LUCAS TVS,AMBATTUR I.E.
71V,9,AMBATTUR I.E.,DUNLOP
71V,10,DUNLOP,AMBATTUR O.T.
71V,11,AMBATTUR O.T.,THIRUMULLAIVOYAL
71V,12,THIRUMULLAIVOYAL,POLYTECHNIC
71V,13,POLYTECHNIC,AVADI
71V,14,AVADI,KAVARAIPALAYAM
71V,15,KAVARAIPALAYAM,PATTABIRAM
71V,16,PATTABIRAM,NEMILICHERI
71V,17,NEMILICHERI,THIRUNINDRAVOOR
71V,18,THIRUNINDRAVOOR,VEPPUMPATTU PULIYAMARAM
71V,19,VEPPUMPATTU PULIYAMARAM,VEPPAMPATTU E.WARAN NAGAR
71V,20,VEPPAMPATTU E.WARAN NAGAR,71V
72,1,THIAGARAYA NAGAR,BHARATHI NAGAR(PERIYAR PATAHI)
72,2,BHARATHI NAGAR(PERIYAR PATAHI),TRUSTPURAM
72,3,TRUSTPURAM,JN OF III AND 1ST AVE
72,4,JN OF III AND 1ST AVE,M.M.D.A.COLONY RD.JN.
72,5,M.M.D.A.COLONY RD.JN.,KOYAMBEDU P.S
72,6,KOYAMBEDU P.S,KOYAMBEDU MARKET
72,7,KOYAMBEDU MARKET,NERKUNDRAM
72,8,NERKUNDRAM,MADURAVOYAL
72,9,MADURAVOYAL,VAANAGARAM
72,10,VAANAGARAM,VELAPPANCHAVADI
72,11,VELAPPANCHAVADI,THIRUVERKADU
72,12,THIRUVERKADU,72
72CT,1,POONAMALLEE,KUMANANCHAVADI
72CT,2,KUMANANCHAVADI,MADHIRAVEDU RD.JN.
72CT,3,MADHIRAVEDU RD.JN.,THIRUVERKADU
72CT,4,THIRUVERKADU,72CT
72M,1,THIAGARAYA NAGAR,BHARATHI NAGAR(PERIYAR PATAHI)
72M,2,BHARATHI NAGAR(PERIYAR PATAHI),TRUSTPURAM
72M,3,TRUSTPURAM,JN OF III AND 1ST AVE
72M,4,JN OF III AND 1ST AVE,M.M.D.A.COLONY RD.JN.
72M,5,M.M.D.A.COLONY RD.JN.,KOYAMBEDU P.S
72M,6,KOYAMBEDU P.S,KOYAMBEDU MARKET
72M,7,KOYAMBEDU MARKET,NERKUNDRAM
72M,8,NERKUNDRAM,MADURAVOYAL
72M,9,MADURAVOYAL,VAANAGARAM
72M,10,VAANAGARAM,VELAPPANCHAVADI
72M,11,VELAPPANCHAVADI,THIRUVERKADU
72M,12,THIRUVERKADU,72M
73,1,AVADI,POLYTECHNIC
73,2,POLYTECHNIC,THIRUMULLAIVOYAL
73,3,THIRUMULLAIVOYAL,AMBATTUR O.T.
73,4,AMBATTUR O.T.,DUNLOP
73,5,DUNLOP,ATHIPATTU KRISHANER KOIL
73,6,ATHIPATTU KRISHANER KOIL,THREE STATUE (AYANAMBAKKAM)
73,7,THREE STATUE (AYANAMBAKKAM),VAANAGARAM
73,8,VAANAGARAM,MADURAVOYAL
73,9,MADURAVOYAL,NERKUNDRAM
73,10,NERKUNDRAM,M.G.R.KOYAMBEDU
73,11,M.G.R.KOYAMBEDU,73
73C,1,AMBATTUR I.E.,DUNLOP
73C,2,DUNLOP,AYYAPPA NAGAR
73C,3,AYYAPPA NAGAR,AYAPPAKKAM
73C,4,AYAPPAKKAM,73C
73CT,1,AMBATTUR I.E.,DUNLOP
73CT,2,DUNLOP,AYYAPPA NAGAR
73CT,3,AYYAPPA NAGAR,AYAPPAKKAM TNHB
73CT,4,AYAPPAKKAM TNHB,73CT
76,1,M.G.R.KOYAMBEDU,M.M.D.A.COLONY RD.JN.
76,2,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
76,3,JN OF III AND 1ST AVE,JAFFARKHAN PET
76,4,JAFFARKHAN PET,CIPET
76,5,CIPET,ST THOMAS MOUNT PO
76,6,ST THOMAS MOUNT PO,THILAIGANGA SUBWAY
76,7,THILAIGANGA SUBWAY,VANUVAMPET
76,8,VANUVAMPET,PUZHITHIVAKKAM MRTS
76,9,PUZHITHIVAKKAM MRTS,KAIVELI
76,10,KAIVELI,MADIPAKKAM RD. JN./POONIAMMAN
76,11,MADIPAKKAM RD. JN./POONIAMMAN,KILKATTALAI
76,12,KILKATTALAI,VELLAIKAL
76,13,VELLAIKAL,MEDAVAKKAM RD.JN.
76,14,MEDAVAKKAM RD.JN.,76
76B,1,M.G.R.KOYAMBEDU,M.M.D.A.COLONY RD.JN.
76B,2,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
76B,3,JN OF III AND 1ST AVE,JAFFARKHAN PET
76B,4,JAFFARKHAN PET,CIPET
76B,5,CIPET,ST THOMAS MOUNT PO
76B,6,ST THOMAS MOUNT PO,THILAIGANGA SUBWAY
76B,7,THILAIGANGA SUBWAY,VANUVAMPET
76B,8,VANUVAMPET,PUZHITHIVAKKAM MRTS
76B,9,PUZHITHIVAKKAM MRTS,KAIVELI
76B,10,KAIVELI,MADIPAKKAM RD. JN./POONIAMMAN
76B,11,MADIPAKKAM RD. JN./POONIAMMAN,KILKATTALAI
76B,12,KILKATTALAI,VELLAIKAL
76B,13,VELLAIKAL,MEDAVAKKAM RD.JN.
76B,14,MEDAVAKKAM RD.JN.,VEERABADRA NAGAR
76B,15,VEERABADRA NAGAR,JN.OF MAMBAKKAM & O.BAKKAM RD.
76B,16,JN.OF MAMBAKKAM & O.BAKKAM RD.,CHITHALAPAKKAM
76B,17,CHITHALAPAKKAM,ARASANKAZHANI
76B,18,ARASANKAZHANI,OTTIAMBAKKAM
76B,19,OTTIAMBAKKAM,76B
76V,1,M.G.R.KOYAMBEDU,M.M.D.A.COLONY RD.JN.
76V,2,M.M.D.A.COLONY RD.JN.,JN OF III AND 1ST AVE
76V,3,JN OF III AND 1ST AVE,JAFFARKHAN PET
76V,4,JAFFARKHAN PET,CIPET
76V,5,CIPET,ST THOMAS MOUNT PO
76V,6,ST THOMAS MOUNT PO,THILLAI GANGA NAGAR SUBWAY
76V,7,THILLAI GANGA NAGAR SUBWAY,VANUVAMPET
76V,8,VANUVAMPET,BALAJI NAGAR RD.JN.
76V,9,BALAJI NAGAR RD.JN.,MADIPAKKAM RD. JN.
76V,10,MADIPAKKAM RD. JN.,KAMATCHI HOSPITAL
76V,11,KAMATCHI HOSPITAL,230 K.V.TOWER
76V,12,230 K.V.TOWER,THORAPAKKAM
76V,13,THORAPAKKAM,MOOTAKARAN CHAVADI
76V,14,MOOTAKARAN CHAVADI,KARAPAKKAM
76V,15,KARAPAKKAM,SHOZHANGANALLUR P.U.OFFICE
76V,16,SHOZHANGANALLUR P.U.OFFICE,KUMARAN NAGAR
76V,17,KUMARAN NAGAR,SEMMANCHERI
76V,18,SEMMANCHERI,NAVALUR
76V,19,NAVALUR,SIPCOT
76V,20,SIPCOT,SIRUSERI I.T.PARK
76V,21,SIRUSERI I.T.PARK,76V
77,1,AVADI,POLYTECHNIC
77,2,POLYTECHNIC,THIRUMULLAIVOYAL
77,3,THIRUMULLAIVOYAL,AMBATTUR O.T.
77,4,AMBATTUR O.T.,DUNLOP
77,5,DUNLOP,AMBATTUR I.E.
77,6,AMBATTUR I.E.,GOLDEN FLAT
77,7,GOLDEN FLAT,THIRUMANGALAM
77,8,THIRUMANGALAM,KOYAMBEDU SCHOOL
77,9,KOYAMBEDU SCHOOL,M.G.R.KOYAMBEDU
77,10,M.G.R.KOYAMBEDU,77
77A,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
77A,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
77A,3,THIRUMANGALAM,MOGAIPAIR ROAD JN.
77A,4,MOGAIPAIR ROAD JN.,AMBATTUR I.E.
77A,5,AMBATTUR I.E.,DUNLOP
77A,6,DUNLOP,AYYAPPA NAGAR
77A,7,AYYAPPA NAGAR,2ND WATER TANK ON SECOND AVE.
77A,8,2ND WATER TANK ON SECOND AVE.,AYAPPAKKAM
77A,9,AYAPPAKKAM,77A
77B,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
77B,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
77B,3,THIRUMANGALAM,GOLDEN FLAT
77B,4,GOLDEN FLAT,AMBATTUR I.E.
77B,5,AMBATTUR I.E.,DUNLOP
77B,6,DUNLOP,AMBATTUR O.T.
77B,7,AMBATTUR O.T.,ORAGADAM O.T.
77B,8,ORAGADAM O.T.,ORAGADAM
77B,9,ORAGADAM,77B
77CT,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
77CT,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
77CT,3,THIRUMANGALAM,GOLDEN FLAT
77CT,4,GOLDEN FLAT,AMBATTUR I.E.
77CT,5,AMBATTUR I.E.,DUNLOP
77CT,6,DUNLOP,AMBATTUR O.T.
77CT,7,AMBATTUR O.T.,THIRUMULLAIVOYAL
77CT,8,THIRUMULLAIVOYAL,VINAYAGAR KOIL
77CT,9,VINAYAGAR KOIL,VENKATACHALAM NAGAR
77CT,10,VENKATACHALAM NAGAR,77CT
77E,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
77E,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
77E,3,THIRUMANGALAM,MOGAIPAIR ROAD JN.
77E,4,MOGAIPAIR ROAD JN.,AMBATTUR I.E.
77E,5,AMBATTUR I.E.,DUNLOP
77E,6,DUNLOP,AMBATTUR O.T.
77E,7,AMBATTUR O.T.,THIRUMULLAIVOYAL
77E,8,THIRUMULLAIVOYAL,POLYTECHNIC
77E,9,POLYTECHNIC,AVADI CIRCLE
77E,10,AVADI CIRCLE,KOILPATHAGAI RD.JN.
77E,11,KOILPATHAGAI RD.JN.,H.V.F.MAIN GATE
77E,12,H.V.F.MAIN GATE,C.R.P.CROSS RD.
77E,13,C.R.P.CROSS RD.,VENGAL CROSS ROAD
77E,14,VENGAL CROSS ROAD,VEERAPURAM
77E,15,VEERAPURAM,KANNIAMMAN NAGAR
77E,16,KANNIAMMAN NAGAR,77E
77FCT,1,AVADI,KAVARAIPALAYAM
77FCT,2,KAVARAIPALAYAM,PATTABIRAM
77FCT,3,PATTABIRAM,ANNAIKATTU CHERY
77FCT,4,ANNAIKATTU CHERY,SITHUKADU
77FCT,5,SITHUKADU,NEMILICHERI
77FCT,6,NEMILICHERI,THIRUNINDRAVOOR
77FCT,7,THIRUNINDRAVOOR,NATHAMBEDU ROAD JN.
77FCT,8,NATHAMBEDU ROAD JN.,NATHAMBEDU COLONY
77FCT,9,NATHAMBEDU COLONY,PAKKAM VILLAGE
77FCT,10,PAKKAM VILLAGE,PULIYUR
77FCT,11,PULIYUR,PULIYUR KANDIGAI
77FCT,12,PULIYUR KANDIGAI,SIRUKALATHUR
77FCT,13,SIRUKALATHUR,V.S.B.GARDEN
77FCT,14,V.S.B.GARDEN,VADHATTUR JN.
77FCT,15,VADHATTUR JN.,MELKONDAIYUR
77FCT,16,MELKONDAIYUR,KARAYANMEDU
77FCT,17,KARAYANMEDU,VADATHUR
77FCT,18,VADATHUR,77FCT
77K,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
77K,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
77K,3,THIRUMANGALAM,GOLDEN FLAT
77K,4,GOLDEN FLAT,AMBATTUR I.E.
77K,5,AMBATTUR I.E.,DUNLOP
77K,6,DUNLOP,AMBATTUR O.T.
77K,7,AMBATTUR O.T.,VENGATAPURAM
77K,8,VENGATAPURAM,KARUKKU
77K,9,KARUKKU,77K
77M,1,MADANAKUPPAM,KALLIKUPPAM
77M,2,KALLIKUPPAM,PUDUR
77M,3,PUDUR,AMBATTUR O.T.
77M,4,AMBATTUR O.T.,DUNLOP
77M,5,DUNLOP,AMBATTUR I.E.
77M,6,AMBATTUR I.E.,GOLDEN FLAT
77M,7,GOLDEN FLAT,THIRUMANGALAM
77M,8,THIRUMANGALAM,KOYAMBEDU SCHOOL
77M,9,KOYAMBEDU SCHOOL,KOYAMBEDU P.S
77M,10,KOYAMBEDU P.S,KOYAMBEDU MARKET
77M,11,KOYAMBEDU MARKET,77M
77P,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
77P,2,KOYAMBEDU SCHOOL,THIRUMANGALAM
77P,3,THIRUMANGALAM,MOGAIPAIR ROAD JN.
77P,4,MOGAIPAIR ROAD JN.,AMBATTUR I.E.
77P,5,AMBATTUR I.E.,DUNLOP
77P,6,DUNLOP,AMBATTUR O.T.
77P,7,AMBATTUR O.T.,THIRUMULLAIVOYAL
77P,8,THIRUMULLAIVOYAL,POLYTECHNIC
77P,9,POLYTECHNIC,AVADI CIRCLE
77P,10,AVADI CIRCLE,KOILPATHAGAI RD.JN.
77P,11,KOILPATHAGAI RD.JN.,H.V.F.MAIN GATE
77P,12,H.V.F.MAIN GATE,AAFS CROSS ROAD
77P,13,AAFS CROSS ROAD,VENGAL CROSS ROAD
77P,14,VENGAL CROSS ROAD,VEERAPURAM RD JN.
77P,15,VEERAPURAM RD JN.,BANGARUPET
77P,16,BANGARUPET,POOCHIATHIPEDU
77P,17,POOCHIATHIPEDU,77P
77T,1,THIRUMULLAIVOYAL COLONY,RATION SHOP
77T,2,RATION SHOP,AMBATTUR O.T.
77T,3,AMBATTUR O.T.,DUNLOP
77T,4,DUNLOP,AMBATTUR I.E.
77T,5,AMBATTUR I.E.,GOLDEN FLATS
77T,6,GOLDEN FLATS,THIRUMANGALAM
77T,7,THIRUMANGALAM,KOYAMBEDU SCHOOL
77T,8,KOYAMBEDU SCHOOL,M.G.R.KOYAMBEDU
77T,9,M.G.R.KOYAMBEDU,77T
77V,1,M.G.R.KOYAMBEDU,KOYAMBEDU SCHOOL
